,class,tweet
2741,1,boney ass bitch faing out mini basketballs
2742,1,really got these coons out here dreaming
2743,1,rich bitch
2744,1,called eddie hoe mistake doe lol
2745,1,eliot was mmmmmether
2746,1,dey put lockdown cus dey searchin bitches cars dat dope
2747,1,hey windy does your dildo take out the trash for you buzzzzz
2748,1,curiosity killed the cat bitches gunna die out here just see head game
2749,1,this bitch just blew high and was high off all these drugs
2750,1,you got new bitch you think you got new bitch
2751,1,dats how drop dum ask about jump dick reed about cluck ass thot
2752,1,used have girlfriend now all got hoes was lookin for good girl but she was fuckin the low
2753,1,bitch
2754,1,gon sta unfollowing angry bitches shit mad depressing
2755,1,lost you think you are too good for you paper bitch and fell the bed and fell off the bed and slept the floor
2756,1,niggas trash
2757,1,rock out with your cock out jam out with your clam out
2758,1,bro bored then hoe
2759,1,got all the gay hoes
2760,1,why niggas settle for easy bitches like not wan bitch that challenges you better yoursel
2761,1,please you are pussy
2762,1,thanks dead bro steve for mend usmc come you you want live forever dog
2763,1,all these fuckin dudes bitch the refs shut the fuck and play
2764,1,need some hoes
2765,1,chrisbrown bitch hittin woman jayz bitch lettin woman hit him bitches needa make mind yah want yah
2766,1,idc about none these bitches
2767,1,the type bitches that like think broke disgusting
2768,1,you slow down for puddle you are bitch
2769,1,gave calling wife nigger during sex for lent
2770,1,just letting you what going happen not like pussy ass niggas from plano
2771,1,free love sexual liberation seemed the dawn lots consequence free pussy for them negroes why always forgetting history
2772,1,some thots will just never learn gooooo awaaaaay hoe
2773,1,dick little ugly hoes tryna find
2774,1,bitch
2775,1,monday jihadi bitches slaying badass silences taliban during intense night time firefight
2776,1,you are bitch
2777,1,send the fucking challenge quit being pussy
2778,1,nig your cheeseball
2779,1,shut bitch ass
2780,1,bitches
2781,1,was bout smack bitch
2782,1,you not have your read receipts you bitch the bitchyest bitch ever
2783,1,like hoe that like hoe just for amusement
2784,1,bout get breasts reduction these bitches the way
2785,1,fck dem old hoes double entree
2786,1,with bestf shyanna pen and main niggah ronnie jackson iii movie bound after pick the homies
2787,1,get worshiping bitch woof woof
2788,1,maybe cuz your putting trust bitch not maybe because this fucking song
2789,1,finna hit this bitch with handful salt
2790,1,this bitch eyebrows lookin like the bulls logo
2791,1,who the fuck puts block cheese they room without refrigerator ghetto ass niggas eases like that just the thing wrong
2792,1,pick who bigger twat james blunt robin thicke
2793,1,got atleast call bitch lol
2794,1,said black bitch
2795,1,porn android iphone ipad sex xxx hiddencams candid pussy shots from hidden
2796,1,happy bihday bitch
2797,1,not ever ashamed who you are unless you hoe
2798,1,hidey hidey hoe
2799,1,these fine bitches are prolly poopin and flat ironing they hair flex zone right now
2800,1,have not talked bitch while lol
2801,1,feelin like malcolm the middle these bitches surround they not miss
2802,1,fuck half the bitches mount rainier only fucks wit few
2803,1,find hard believe raping hoes too easy get them panties off when you successful
2804,1,bye bitch
2805,1,but you love you not wan with nobody else blah blah bullshit the birds
2806,1,got surprise for you bitches
2807,1,got love tanner country hoes all haha
2808,1,miley cyrus macklemore adam levine all got together were like lets gets the most retarded fucking hair cuts ever
2809,1,mannnnn wake bitch asses blood
2810,1,yes iam single not mess talk anyone hoes just
2811,1,not tell the dumb hoes that
2812,1,pistol whip dickau shoot bitch club sometimes freestyles freestyles and okay with that
2813,1,bruh these hoes psychic now
2814,1,lil stupid ass bitch aint fucking with you
2815,1,and still need parent permission stuff little bitch growup
2816,1,bitch shoy turnup otf
2817,1,bitch you ugly fuck are you fuck tranny get alligator face
2818,1,same bitches they all face bout how they could not the same bitches all his dick
2819,1,bitches would cheat nigga that give her everything she ask for and loyal shawty smh bitches not shit
2820,1,took uber from thr shakey club last weekend total cheaper than the parking had extra throw the hoes
2821,1,how about you bitch
2822,1,niccas bout blow fool lol not wait for the world see this detroit shit nicca
2823,1,nigga payback bitch
2824,1,how you bloke someone insta dumb bitch scares
2825,1,you little stupid ass bitch aint fucking with you
2826,1,about get all the pussy
2827,1,nobody want nigga take them out expensive date just not expect pussy cause you took the girl out like
2828,1,all these hoes just want some attention
2829,1,not chasin hoes got asthma lol
2830,1,lying bitch
2831,1,wayhustle come get signed bitch self paid
2832,1,oil who said sumthin bout oil bitch you cookin
2833,1,one more idiot bitches about the weather will hunt them down kill them with kindness because everyone enti
2834,1,dick called eggo because bitches never want leggo eggo
2835,1,fuckin hot gym pussy fuck yeah
2836,1,not want skinny bitches get out want big booty bitches
2837,1,not trying fuck bitch just want wings
2838,1,bitch guessed
2839,1,bet you not gone tho why oomf just tweeted that she know pussy wack
2840,1,you bitches that enteain all the attention you get from these niggas are the worst kind hoes there
2841,1,not the hoes but these hoes snapchat
2842,1,done wasting time just going cut bitch off faster than blink
2843,1,damn who knew this whole time that was the angry negro dude
2844,1,hair pulling during sex just way letting her know that her pussy good
2845,1,not worrying about these messy hood ass hoes but they worrying about though why
2846,1,baddest bitch did not win queen fuck the mexicans will buy house
2847,1,some bitches forgetting
2848,1,what are you gon ama chase you out the club like mobb deep did you pussy
2849,1,you fucking nasty you got held the wrong pussy telling you bet not ever kiss again breaking
2850,1,that what the little egotistical bitch deserves his head huge for someone who gets would when the wind blows
2851,1,not ever afraid double bitch down ppl always expect you like sorry got loud sorry
2852,1,bitch she boof she got that throwbac pussy
2853,1,hate when italian ppl say olive garden isnt real italian food fuck grandmas roasted casserole you bitch olive garden
2854,1,awesome friday not day for anymore another weekend celebrate progress fellow queer folk
2855,1,google bitch your search ann davis did not match any image results
2856,1,not with these second class bitches
2857,1,baby momma bitch wife like pac need thug life
2858,1,stfu prude ass basic ass bitch
2859,1,got bitches the but not ever which your top
2860,2,cowboys trash nfl bike normal
2861,2,flipping back and foh between yankees playoff baseball and the trainwreck formerly known the new york jets
2862,2,running around town delivering food people takes out the trash too the perfect boyfriend
2863,2,mad live world where whitey can jail for word other folks wear right their hats tshis wore that shi
2864,2,your team trash
2865,2,why not run the ball our offensive coordinator retarded
2866,2,daggone twins kick notch time beat the yankees
2867,2,hey fans this good score lookingformore
2868,2,year old girl once struck out babe ruth and lou gehrig back back and was banned from baseball for yankees
2869,2,have many questions about that sex tape love love love some mimi and that thirsty dude releases trash
2870,2,tag friend that sucks flappy bird
2871,2,sav you are nicee love you too twat
2872,2,new bus stop guy across the street yelling and doing david lee roth kicks swooping crows should learn karate
2873,2,oreo milkshakes will forever remind
2874,2,lucky monkey
2875,2,thee bears are trash tho
2876,2,nevermind found them the trash
2877,2,were you expecting anything sho fireworks his final homestand farewellcaptain
2878,2,hello american people name eric cantor and lying piece bird poo
2879,2,best asian massage the park slope top rated spa
2880,2,defiantly going see that new planet the apes tonight
2881,2,palmer fitzgerald touchdown slant gives arizona the lead plays yds
2882,2,not get wrong would hunt birds but that lot work well just not that hungry
2883,2,spits out animal cracker this does not even taste like hippo
2884,2,homeless dog living trash pile gets rescued and then does something amazing please share via
2885,2,marcus sma belongs the celtics both trash was destiny
2886,2,get what that girls point seems but colored people died during the holocaust and that picture the holocaust idk
2887,2,mom came home tacos and brownies
2888,2,one day more until turkey will nip the belly will ready for the stuffing will wet ours
2889,2,looks like any other little porch monkey
2890,2,best friend says not need love right now thinks its too soon love monkey
2891,2,dare any colored players hockey
2892,2,uncalled for all trash which one the best
2893,2,hope made these pot brownies right
2894,2,charlie baker for mass gov the most lib newspaper most lib state suppos for gov dog via
2895,2,heard you was talkin trash like would not find out
2896,2,are doing mad libs now cool twinkie long pon cameo magic crystal tree tngseasonfinale
2897,2,not let crisis exploiting ebola trash repubs opposed obama choice for surgeon gen
2898,2,video charlie baker makes final push for votes
2899,2,want four loco right now can chug and straight sleep
2900,2,you are saying zebras are goth
2901,2,the east coast there colored hair everywhere this must the sweetest wave
2902,2,they use call mom japs when she was younger lol asian racial slurs
